Region,Service,TimeStamp,Minimum,Average,Maximum
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 15:00:00,0.000150145019870251,0.000294627700564243,0.000495442445389926
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 16:00:00,0.000172956299502403,0.00030030627634823,0.000582805508747697
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 17:00:00,0.000168129149824381,0.000292783510979051,0.000561519339680672
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 18:00:00,0.000159691297449172,0.000296329273092865,0.00049903450999409
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 19:00:00,0.000170276022981852,0.0002977275965789,0.000562099344097078
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 20:00:00,0.000174493424128741,0.000297069660827579,0.000531317862240892
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 21:00:00,0.000163718522526324,0.000298373708717314,0.000520338720985149
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 22:00:00,0.000164018233772367,0.0002971046805866,0.000582323130220175
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/04/2022 23:00:00,0.000165934022516012,0.00029906247022102,0.00058719866271866
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 00:00:00,0.000163635436911136,0.00029559009166682,0.000505564291961491
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 01:00:00,0.000169387762434781,0.000298762243002781,0.000528019736520946
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 02:00:00,0.000162092910613865,0.000293918790712951,0.000529754348099232
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 03:00:00,0.000164296745788306,0.000291710390275872,0.000511866062879562
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 04:00:00,0.000161132437642664,0.000329152939467711,0.00603168685920537
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 05:00:00,0.000167362822685391,0.000295507713421686,0.000506887776090911
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 06:00:00,0.000177683017682284,0.000644584267715324,0.0350978730828501
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 07:00:00,0.000169238622765988,0.000302513708664401,0.000681956862344554
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 08:00:00,0.000163732760120183,0.000305463261945944,0.000533103919588029
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 09:00:00,0.000152076629456133,0.000303281287736804,0.000543413613922894
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 10:00:00,0.000170957180671394,0.000303622333579112,0.00065001418912097
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 11:00:00,0.000180913682561368,0.000304894088840225,0.000559624936431646
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 12:00:00,0.000160312955267727,0.000301242551369906,0.000629069958813488
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 13:00:00,0.000161750251815344,0.000296778363959273,0.000642756535671651
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 14:00:00,0.000133232481312007,0.000298292655440117,0.000565897487103939
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 15:00:00,0.000155686505604535,0.000301182069687721,0.000571528216823936
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 16:00:00,0.000163577101193368,0.000297693838607057,0.00055549165699631
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 17:00:00,0.000164336187299341,0.000296390175648585,0.000534570359281803
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 18:00:00,0.000171245960518718,0.00029670693559936,0.000730717973783612
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 19:00:00,0.000158552406355739,0.000298164570101982,0.000560138560831547
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/05/2022 20:00:00,0.000190293835476041,0.000301338337663639,0.000518862134777009
